sku,product,attribute_id,attribute,value_id,value,"default value"
099,brochure_fold,1,paper,828,chromo_matte_135,chromo_matte_135
099,brochure_fold,1,paper,829,chromo_glossy_135,chromo_matte_135
099,brochure_fold,1,paper,826,chromo_matte_170,chromo_matte_135
099,brochure_fold,1,paper,827,chromo_glossy_170,chromo_matte_135
099,brochure_fold,1,paper,824,chromo_matte_220,chromo_matte_135
099,brochure_fold,1,paper,825,chromo_glossy_220,chromo_matte_135
099,brochure_fold,4,colors,1400,print_color_colorful,print_color_colorful
099,brochure_fold,13,production_time,1134,industrial,budget
099,brochure_fold,13,production_time,754,budget,budget
099,brochure_fold,13,production_time,755,standard,budget
099,brochure_fold,13,production_time,756,express,budget
099,brochure_fold,14,size,1335,brochure_a3_folded,brochure_a3_folded
099,brochure_fold,30,fix_it,1131,fix_it_no,fix_it_no
099,brochure_fold,30,fix_it,1130,fix_it_yes,fix_it_no
100,"Gift Business card",1,paper,822,chromo_matte_300,chromo_matte_300
100,"Gift Business card",2,format,834,horizontal,horizontal
100,"Gift Business card",4,colors,1400,print_color_colorful,print_color_colorful
100,"Gift Business card",6,lamination,845,lamination_2sides_glossy,lamination_2sides_glossy
100,"Gift Business card",7,round_corners,805,round_corners_no,round_corners_no
100,"Gift Business card",13,production_time,754,budget,budget
100,"Gift Business card",13,production_time,1134,industrial,budget
100,"Gift Business card",14,size,837,business_card_90x50,business_card_90x50
100,"Gift Business card",30,fix_it,1131,fix_it_no,fix_it_no
101,hoodie,2,format,765,front_small,front_small
101,hoodie,2,format,852,front_big,front_small
101,hoodie,2,format,853,front_small_back,front_small
101,hoodie,2,format,854,front_big_back,front_small
101,hoodie,2,format,855,back,front_small
101,hoodie,4,colors,794,print_color_black,print_color_black
101,hoodie,4,colors,796,print_color_white,print_color_black
101,hoodie,13,production_time,1134,industrial,industrial
101,hoodie,14,size,1136,shirt_a4,shirt_9x9
101,hoodie,14,size,1137,shirt_9x9,shirt_9x9
101,hoodie,15,product_color,797,shirt_dark_blue,shirt_dark_blue
101,hoodie,15,product_color,798,shirt_red,shirt_dark_blue
101,hoodie,15,product_color,879,shirt_black,shirt_dark_blue
101,hoodie,15,product_color,883,shirt_purple,shirt_dark_blue
101,hoodie,15,product_color,884,shirt_white,shirt_dark_blue
101,hoodie,15,product_color,1001,sweatshirt_bordeaux,shirt_dark_blue
101,hoodie,15,product_color,1007,sweatshirt_turquoise,shirt_dark_blue
101,hoodie,15,product_color,1145,tank_shirt_dark_green,shirt_dark_blue
101,hoodie,15,product_color,1290,baseball_cap_blue,shirt_dark_blue
101,hoodie,23,clothing_size,869,size_s,size_m
101,hoodie,23,clothing_size,870,size_m,size_m
101,hoodie,23,clothing_size,871,size_l,size_m
101,hoodie,23,clothing_size,872,size_xl,size_m
101,hoodie,30,fix_it,1131,fix_it_no,fix_it_no
101,hoodie,30,fix_it,1130,fix_it_yes,fix_it_no
102,"long sleeve shirt",2,format,765,front_small,front_small
102,"long sleeve shirt",2,format,852,front_big,front_small
102,"long sleeve shirt",2,format,853,front_small_back,front_small
102,"long sleeve shirt",2,format,854,front_big_back,front_small
102,"long sleeve shirt",2,format,855,back,front_small
102,"long sleeve shirt",4,colors,794,print_color_black,print_color_black
102,"long sleeve shirt",4,colors,796,print_color_white,print_color_black
102,"long sleeve shirt",13,production_time,1134,industrial,industrial
102,"long sleeve shirt",14,size,1136,shirt_a4,shirt_9x9
102,"long sleeve shirt",14,size,1137,shirt_9x9,shirt_9x9
102,"long sleeve shirt",15,product_color,797,shirt_dark_blue,shirt_dark_blue
102,"long sleeve shirt",15,product_color,879,shirt_black,shirt_dark_blue
102,"long sleeve shirt",15,product_color,881,shirt_grey,shirt_dark_blue
102,"long sleeve shirt",15,product_color,884,shirt_white,shirt_dark_blue
102,"long sleeve shirt",15,product_color,1145,tank_shirt_dark_green,shirt_dark_blue
102,"long sleeve shirt",23,clothing_size,869,size_s,size_m
102,"long sleeve shirt",23,clothing_size,870,size_m,size_m
102,"long sleeve shirt",23,clothing_size,871,size_l,size_m
102,"long sleeve shirt",23,clothing_size,872,size_xl,size_m
102,"long sleeve shirt",30,fix_it,1131,fix_it_no,fix_it_no
102,"long sleeve shirt",30,fix_it,1130,fix_it_yes,fix_it_no
103,"softshell jacket",2,format,765,front_small,front_small
103,"softshell jacket",4,colors,1400,print_color_colorful,print_color_colorful
103,"softshell jacket",13,production_time,1134,industrial,industrial
103,"softshell jacket",14,size,1365,softshell_jacket_8x8,softshell_jacket_8x8
103,"softshell jacket",15,product_color,879,shirt_black,shirt_black
103,"softshell jacket",15,product_color,975,hat_olive,shirt_black
103,"softshell jacket",23,clothing_size,869,size_s,size_s
103,"softshell jacket",23,clothing_size,870,size_m,size_s
103,"softshell jacket",23,clothing_size,871,size_l,size_s
103,"softshell jacket",23,clothing_size,872,size_xl,size_s
103,"softshell jacket",23,clothing_size,873,size_xxl,size_s
103,"softshell jacket",23,clothing_size,874,size_xxxl,size_s
103,"softshell jacket",30,fix_it,1131,fix_it_no,fix_it_no
103,"softshell jacket",30,fix_it,1130,fix_it_yes,fix_it_no
103,"softshell jacket",33,printed_side,1398,printed_side_simplex,printed_side_simplex
103,"softshell jacket",33,printed_side,1399,printed_side_duplex,printed_side_simplex
104,coasters,4,colors,1400,print_color_colorful,print_color_colorful
104,coasters,13,production_time,754,budget,budget
104,coasters,13,production_time,1134,industrial,budget
104,coasters,14,size,1384,coasters_90x90,coasters_90x90
104,coasters,30,fix_it,1130,fix_it_yes,fix_it_no
104,coasters,30,fix_it,1131,fix_it_no,fix_it_no
105,"cotton string backpack",4,colors,794,print_color_black,print_color_black
105,"cotton string backpack",4,colors,796,print_color_white,print_color_black
105,"cotton string backpack",13,production_time,754,budget,budget
105,"cotton string backpack",13,production_time,1134,industrial,budget
105,"cotton string backpack",14,size,1374,cotton_string_backpack_200x200,cotton_string_backpack_200x200
105,"cotton string backpack",15,product_color,978,work_pants_beige,work_pants_beige
105,"cotton string backpack",30,fix_it,1130,fix_it_yes,fix_it_no
105,"cotton string backpack",30,fix_it,1131,fix_it_no,fix_it_no
106,"Cotton bag",4,colors,794,print_color_black,print_color_black
106,"Cotton bag",13,production_time,754,budget,budget
106,"Cotton bag",13,production_time,1134,industrial,budget
106,"Cotton bag",14,size,1375,cotton_bag_210x297,cotton_bag_210x297
106,"Cotton bag",15,product_color,978,work_pants_beige,work_pants_beige
106,"Cotton bag",15,product_color,1019,reusable_bag_blue,work_pants_beige
106,"Cotton bag",15,product_color,1023,reusable_bag_red,work_pants_beige
106,"Cotton bag",15,product_color,1089,nylon_bag_azure,work_pants_beige
106,"Cotton bag",30,fix_it,1131,fix_it_no,fix_it_no
106,"Cotton bag",30,fix_it,1130,fix_it_yes,fix_it_no
107,"shopping bag",4,colors,794,print_color_black,print_color_black
107,"shopping bag",4,colors,796,print_color_white,print_color_black
107,"shopping bag",13,production_time,754,budget,budget
107,"shopping bag",13,production_time,1134,industrial,budget
107,"shopping bag",14,size,1376,shopping_bag_210x297,shopping_bag_210x297
107,"shopping bag",15,product_color,1019,reusable_bag_blue,reusable_bag_blue
107,"shopping bag",15,product_color,1020,reusable_bag_green,reusable_bag_blue
107,"shopping bag",15,product_color,1021,reusable_bag_orange,reusable_bag_blue
107,"shopping bag",15,product_color,1022,reusable_bag_purple,reusable_bag_blue
107,"shopping bag",15,product_color,1023,reusable_bag_red,reusable_bag_blue
107,"shopping bag",15,product_color,1024,reusable_bag_white,reusable_bag_blue
107,"shopping bag",15,product_color,1089,nylon_bag_azure,reusable_bag_blue
107,"shopping bag",30,fix_it,1131,fix_it_no,fix_it_no
107,"shopping bag",30,fix_it,1130,fix_it_yes,fix_it_no
108," premium steel bottle",4,colors,794,print_color_black,print_color_black
108," premium steel bottle",4,colors,796,print_color_white,print_color_black
108," premium steel bottle",13,production_time,754,budget,budget
108," premium steel bottle",13,production_time,1134,industrial,budget
108," premium steel bottle",14,size,1377,premium_steel_bottle_50x50,premium_steel_bottle_50x50
108," premium steel bottle",15,product_color,1087,product_color_black,product_color_white
108," premium steel bottle",15,product_color,1088,product_color_white,product_color_white
108," premium steel bottle",30,fix_it,1131,fix_it_no,fix_it_no
108," premium steel bottle",30,fix_it,1130,fix_it_yes,fix_it_no
109,"Personal fitness kit",4,colors,796,print_color_white,print_color_white
109,"Personal fitness kit",13,production_time,754,budget,budget
109,"Personal fitness kit",13,production_time,1134,industrial,budget
109,"Personal fitness kit",14,size,1378,personal_fitness_kit_40x35,personal_fitness_kit_40x35
109,"Personal fitness kit",15,product_color,1087,product_color_black,product_color_black
109,"Personal fitness kit",30,fix_it,1130,fix_it_yes,fix_it_no
109,"Personal fitness kit",30,fix_it,1131,fix_it_no,fix_it_no
110,"premium plastic bottle",4,colors,796,print_color_white,print_color_white
110,"premium plastic bottle",13,production_time,754,budget,budget
110,"premium plastic bottle",13,production_time,1134,industrial,budget
110,"premium plastic bottle",14,size,1379,premium_plastic_bottle_50x70,premium_plastic_bottle_50x70
110,"premium plastic bottle",15,product_color,1012,dryfit_grey,dryfit_grey
110,"premium plastic bottle",15,product_color,1014,dryfit_red,dryfit_grey
110,"premium plastic bottle",15,product_color,1019,reusable_bag_blue,dryfit_grey
110,"premium plastic bottle",15,product_color,1089,nylon_bag_azure,dryfit_grey
110,"premium plastic bottle",30,fix_it,1131,fix_it_no,fix_it_no
110,"premium plastic bottle",30,fix_it,1130,fix_it_yes,fix_it_no
111,"Kitchen apron",4,colors,794,print_color_black,print_color_white
111,"Kitchen apron",4,colors,796,print_color_white,print_color_white
111,"Kitchen apron",13,production_time,1134,industrial,industrial
111,"Kitchen apron",14,size,1380,kitchen_apron_210x148,kitchen_apron_210x148
111,"Kitchen apron",15,product_color,1087,product_color_black,product_color_black
111,"Kitchen apron",15,product_color,1088,product_color_white,product_color_black
111,"Kitchen apron",15,product_color,1385,kitchen_apron_black_and_white,product_color_black
111,"Kitchen apron",30,fix_it,1131,fix_it_no,fix_it_no
111,"Kitchen apron",30,fix_it,1130,fix_it_yes,fix_it_no
112,Bathrobe,4,colors,1400,print_color_colorful,print_color_colorful
112,Bathrobe,13,production_time,1134,industrial,industrial
112,Bathrobe,14,size,1381,bathrobe_210x297,bathrobe_210x297
112,Bathrobe,15,product_color,1088,product_color_white,shirt_grey
112,Bathrobe,15,product_color,881,shirt_grey,shirt_grey
112,Bathrobe,23,clothing_size,869,size_s,size_s
112,Bathrobe,23,clothing_size,870,size_m,size_s
112,Bathrobe,23,clothing_size,871,size_l,size_s
112,Bathrobe,23,clothing_size,872,size_xl,size_s
112,Bathrobe,30,fix_it,1131,fix_it_no,fix_it_no
112,Bathrobe,30,fix_it,1130,fix_it_yes,fix_it_no
113,"bluetooth headphones",4,colors,1400,print_color_colorful,print_color_colorful
113,"bluetooth headphones",13,production_time,754,budget,budget
113,"bluetooth headphones",13,production_time,1134,industrial,budget
113,"bluetooth headphones",14,size,1382,bluetooth_headphones_30x23,bluetooth_headphones_30x23
113,"bluetooth headphones",15,product_color,1088,product_color_white,product_color_white
113,"bluetooth headphones",30,fix_it,1130,fix_it_yes,fix_it_no
113,"bluetooth headphones",30,fix_it,1131,fix_it_no,fix_it_no
114,"Conference tag",4,colors,1400,print_color_colorful,print_color_colorful
114,"Conference tag",13,production_time,754,budget,budget
114,"Conference tag",13,production_time,1134,industrial,budget
114,"Conference tag",14,size,1383,conference_tag_60x20,conference_tag_60x20
114,"Conference tag",15,product_color,1088,product_color_white,product_color_white
114,"Conference tag",30,fix_it,1130,fix_it_yes,fix_it_no
114,"Conference tag",30,fix_it,1131,fix_it_no,fix_it_no
115,"Wireless Headphones",4,colors,794,print_color_black,print_color_black
115,"Wireless Headphones",4,colors,796,print_color_white,print_color_black
115,"Wireless Headphones",13,production_time,754,budget,budget
115,"Wireless Headphones",13,production_time,1134,industrial,budget
115,"Wireless Headphones",14,size,1373,wireless_headphones_45x50,wireless_headphones_45x50
115,"Wireless Headphones",15,product_color,1087,product_color_black,product_color_black
115,"Wireless Headphones",15,product_color,1088,product_color_white,product_color_black
115,"Wireless Headphones",30,fix_it,1130,fix_it_yes,fix_it_no
115,"Wireless Headphones",30,fix_it,1131,fix_it_no,fix_it_no
116,"Special business cards trio",1,paper,1386,felix_schoeller_220g,felix_schoeller_220g
116,"Special business cards trio",2,format,834,horizontal,horizontal
116,"Special business cards trio",2,format,835,vertical,horizontal
116,"Special business cards trio",2,format,929,square,horizontal
116,"Special business cards trio",4,colors,1400,print_color_colorful,print_color_colorful
116,"Special business cards trio",7,round_corners,804,round_corners_yes,round_corners_no
116,"Special business cards trio",7,round_corners,805,round_corners_no,round_corners_no
116,"Special business cards trio",13,production_time,754,budget,budget
116,"Special business cards trio",13,production_time,1134,industrial,budget
116,"Special business cards trio",14,size,836,business_card_85x55,business_card_85x55
116,"Special business cards trio",14,size,837,business_card_90x50,business_card_85x55
116,"Special business cards trio",14,size,990,business_card_65x65,business_card_85x55
116,"Special business cards trio",30,fix_it,1131,fix_it_no,fix_it_no
116,"Special business cards trio",30,fix_it,1130,fix_it_yes,fix_it_no
116,"Special business cards trio",31,cup_lid,1394,bc_trio_black,bc_trio_black
116,"Special business cards trio",31,cup_lid,1396,bc_trio_red,bc_trio_black
116,"Special business cards trio",31,cup_lid,1420,bc_trio_orange,bc_trio_black
116,"Special business cards trio",31,cup_lid,1421,bc_trio_sky_blue,bc_trio_black
116,"Special business cards trio",33,printed_side,1398,printed_side_simplex,printed_side_simplex
116,"Special business cards trio",33,printed_side,1399,printed_side_duplex,printed_side_simplex
117,"event invitations",1,paper,1333,chromo_matte_350,chromo_matte_350
117,"event invitations",1,paper,991,ecological,chromo_matte_350
117,"event invitations",1,paper,1389,majestic_white_300,chromo_matte_350
117,"event invitations",2,format,834,horizontal,horizontal
117,"event invitations",2,format,835,vertical,horizontal
117,"event invitations",2,format,929,square,horizontal
117,"event invitations",4,colors,1400,print_color_colorful,print_color_colorful
117,"event invitations",13,production_time,1134,industrial,budget
117,"event invitations",13,production_time,754,budget,budget
117,"event invitations",13,production_time,755,standard,budget
117,"event invitations",13,production_time,756,express,budget
117,"event invitations",14,size,1387,event_invitations_12x18,event_invitations_12x18
117,"event invitations",14,size,1388,event_invitations_15x15,event_invitations_12x18
117,"event invitations",30,fix_it,1131,fix_it_no,fix_it_no
117,"event invitations",30,fix_it,1130,fix_it_yes,fix_it_no
117,"event invitations",31,cup_lid,1391,invite_envelope_no,invite_envelope_no
117,"event invitations",31,cup_lid,1392,invite_envelope_yes,invite_envelope_no
117,"event invitations",33,printed_side,1398,printed_side_simplex,printed_side_simplex
117,"event invitations",33,printed_side,1399,printed_side_duplex,printed_side_simplex
118,family_package,4,colors,1400,print_color_colorful,print_color_colorful
118,family_package,13,production_time,754,budget,budget
118,family_package,13,production_time,755,standard,budget
118,family_package,13,production_time,1134,industrial,budget
118,family_package,14,size,1337,shape_cut_10x10,shape_cut_10x10
118,family_package,30,fix_it,1130,fix_it_yes,fix_it_no
118,family_package,30,fix_it,1131,fix_it_no,fix_it_no
118,family_package,33,printed_side,1398,printed_side_simplex,printed_side_simplex
119,kids_package,4,colors,1400,print_color_colorful,print_color_colorful
119,kids_package,13,production_time,754,budget,budget
119,kids_package,13,production_time,755,standard,budget
119,kids_package,13,production_time,1134,industrial,budget
119,kids_package,14,size,1337,shape_cut_10x10,shape_cut_10x10
119,kids_package,30,fix_it,1130,fix_it_yes,fix_it_no
119,kids_package,30,fix_it,1131,fix_it_no,fix_it_no
119,kids_package,33,printed_side,1398,printed_side_simplex,printed_side_simplex
120,magnet_package,4,colors,1400,print_color_colorful,print_color_colorful
120,magnet_package,13,production_time,754,budget,budget
120,magnet_package,13,production_time,755,standard,budget
120,magnet_package,13,production_time,1134,industrial,budget
120,magnet_package,14,size,1337,shape_cut_10x10,shape_cut_10x10
120,magnet_package,30,fix_it,1130,fix_it_yes,fix_it_no
120,magnet_package,30,fix_it,1131,fix_it_no,fix_it_no
120,magnet_package,33,printed_side,1398,printed_side_simplex,printed_side_simplex
121,bundle_package,4,colors,1400,print_color_colorful,print_color_colorful
121,bundle_package,13,production_time,754,budget,budget
121,bundle_package,13,production_time,755,standard,budget
121,bundle_package,13,production_time,1134,industrial,budget
121,bundle_package,14,size,1337,shape_cut_10x10,shape_cut_10x10
121,bundle_package,30,fix_it,1130,fix_it_yes,fix_it_no
121,bundle_package,30,fix_it,1131,fix_it_no,fix_it_no
121,bundle_package,33,printed_side,1398,printed_side_simplex,printed_side_simplex
122,"covid19 stickers",4,colors,1400,print_color_colorful,print_color_colorful
122,"covid19 stickers",13,production_time,754,budget,budget
122,"covid19 stickers",13,production_time,755,standard,budget
122,"covid19 stickers",13,production_time,1134,industrial,budget
122,"covid19 stickers",14,size,925,sticker_circle_5,sticker_circle_5
122,"covid19 stickers",30,fix_it,1130,fix_it_yes,fix_it_no
122,"covid19 stickers",30,fix_it,1131,fix_it_no,fix_it_no
123,"covid19 shirts",2,format,852,front_big,front_big
123,"covid19 shirts",4,colors,794,print_color_black,print_color_white
123,"covid19 shirts",4,colors,796,print_color_white,print_color_white
123,"covid19 shirts",13,production_time,754,budget,budget
123,"covid19 shirts",13,production_time,1134,industrial,budget
123,"covid19 shirts",15,product_color,797,shirt_dark_blue,shirt_dark_blue
123,"covid19 shirts",15,product_color,798,shirt_red,shirt_dark_blue
123,"covid19 shirts",15,product_color,879,shirt_black,shirt_dark_blue
123,"covid19 shirts",15,product_color,881,shirt_grey,shirt_dark_blue
123,"covid19 shirts",15,product_color,884,shirt_white,shirt_dark_blue
123,"covid19 shirts",23,clothing_size,869,size_s,size_s
123,"covid19 shirts",23,clothing_size,870,size_m,size_s
123,"covid19 shirts",23,clothing_size,871,size_l,size_s
123,"covid19 shirts",23,clothing_size,872,size_xl,size_s
123,"covid19 shirts",23,clothing_size,873,size_xxl,size_s
123,"covid19 shirts",23,clothing_size,874,size_xxxl,size_s
123,"covid19 shirts",30,fix_it,1131,fix_it_no,fix_it_no
123,"covid19 shirts",30,fix_it,1130,fix_it_yes,fix_it_no
124,Alcogel,4,colors,1400,print_color_colorful,print_color_colorful
124,Alcogel,13,production_time,754,budget,budget
124,Alcogel,13,production_time,1134,industrial,budget
124,Alcogel,14,size,1412,alcogel_45x60,alcogel_45x60
124,Alcogel,30,fix_it,1130,fix_it_yes,fix_it_no
124,Alcogel,30,fix_it,1131,fix_it_no,fix_it_no
125,"Floor stickers",4,colors,1400,print_color_colorful,print_color_colorful
125,"Floor stickers",13,production_time,754,budget,budget
125,"Floor stickers",13,production_time,755,standard,budget
125,"Floor stickers",13,production_time,1134,industrial,budget
125,"Floor stickers",14,size,1409,floor_sticker_400x400,floor_sticker_400x400
125,"Floor stickers",30,fix_it,1130,fix_it_yes,fix_it_no
125,"Floor stickers",30,fix_it,1131,fix_it_no,fix_it_no
126,"Covid19 kappa",4,colors,1400,print_color_colorful,print_color_colorful
126,"Covid19 kappa",13,production_time,754,budget,budget
126,"Covid19 kappa",13,production_time,755,standard,budget
126,"Covid19 kappa",13,production_time,1134,industrial,budget
126,"Covid19 kappa",14,size,1366,kappa_poster_a4,kappa_poster_a4
126,"Covid19 kappa",14,size,1367,kappa_poster_a3,kappa_poster_a4
126,"Covid19 kappa",14,size,1368,kappa_poster_50x70,kappa_poster_a4
126,"Covid19 kappa",30,fix_it,1130,fix_it_yes,fix_it_no
126,"Covid19 kappa",30,fix_it,1131,fix_it_no,fix_it_no
127,"Covid19 poster",4,colors,1400,print_color_colorful,print_color_colorful
127,"Covid19 poster",13,production_time,754,budget,budget
127,"Covid19 poster",13,production_time,755,standard,budget
127,"Covid19 poster",13,production_time,1134,industrial,budget
127,"Covid19 poster",14,size,839,poster_70_50,poster_70_50
127,"Covid19 poster",14,size,941,poster_a4,poster_70_50
127,"Covid19 poster",14,size,942,poster_a3,poster_70_50
127,"Covid19 poster",30,fix_it,1130,fix_it_yes,fix_it_no
127,"Covid19 poster",30,fix_it,1131,fix_it_no,fix_it_no
128,"Covid19 rollup",4,colors,1400,print_color_colorful,print_color_colorful
128,"Covid19 rollup",13,production_time,754,budget,budget
128,"Covid19 rollup",13,production_time,755,standard,budget
128,"Covid19 rollup",13,production_time,1134,industrial,budget
128,"Covid19 rollup",14,size,876,rollup_85x200,rollup_85x200
128,"Covid19 rollup",30,fix_it,1130,fix_it_yes,fix_it_no
128,"Covid19 rollup",30,fix_it,1131,fix_it_no,fix_it_no
129,"paper bag",4,colors,794,print_color_black,print_color_black
129,"paper bag",4,colors,795,print_color_silver,print_color_black
129,"paper bag",13,production_time,1134,industrial,industrial
129,"paper bag",14,size,1413,paper_bag_130x130,paper_bag_130x130
129,"paper bag",14,size,1414,paper_bag_150x160,paper_bag_130x130
129,"paper bag",14,size,1415,paper_bag_180x210,paper_bag_130x130
129,"paper bag",14,size,1416,paper_bag_280x280,paper_bag_130x130
129,"paper bag",15,product_color,886,pen_black,towel_white
129,"paper bag",15,product_color,799,towel_white,towel_white
129,"paper bag",15,product_color,1418,paper_bag_brown,towel_white
129,"paper bag",30,fix_it,1131,fix_it_no,fix_it_no
129,"paper bag",30,fix_it,1130,fix_it_yes,fix_it_no
130,Mask,4,colors,1400,print_color_colorful,print_color_colorful
130,Mask,4,colors,796,print_color_white,print_color_colorful
130,Mask,13,production_time,754,budget,budget
130,Mask,13,production_time,1134,industrial,budget
130,Mask,14,size,1505,mask_15x6,mask_15x6
130,Mask,15,product_color,879,shirt_black,shirt_white
130,Mask,15,product_color,884,shirt_white,shirt_white
130,Mask,23,clothing_size,1466,kids_size,kids_size
130,Mask,23,clothing_size,1467,adults_size,kids_size
130,Mask,30,fix_it,1131,fix_it_no,fix_it_no
130,Mask,30,fix_it,1130,fix_it_yes,fix_it_no
131,covid19_alocobond,4,colors,1400,print_color_colorful,print_color_colorful
131,covid19_alocobond,13,production_time,754,budget,budget
131,covid19_alocobond,13,production_time,1134,industrial,budget
131,covid19_alocobond,14,size,936,art_print_a4,art_print_a4
131,covid19_alocobond,14,size,937,art_print_a3,art_print_a4
131,covid19_alocobond,14,size,938,art_print_50x70,art_print_a4
131,covid19_alocobond,21,hanging_holes,789,hanging_holes_yes,hanging_holes_no
131,covid19_alocobond,21,hanging_holes,790,hanging_holes_no,hanging_holes_no
131,covid19_alocobond,22,screws,792,screws_yes,screws_no
131,covid19_alocobond,22,screws,793,screws_no,screws_no
131,covid19_alocobond,30,fix_it,1130,fix_it_yes,fix_it_no
131,covid19_alocobond,30,fix_it,1131,fix_it_no,fix_it_no
132,menu,1,paper,820,woodfree_80,woodfree_80
132,menu,1,paper,828,chromo_matte_135,woodfree_80
132,menu,1,paper,829,chromo_glossy_135,woodfree_80
132,menu,1,paper,824,chromo_matte_220,woodfree_80
132,menu,1,paper,825,chromo_glossy_220,woodfree_80
132,menu,1,paper,822,chromo_matte_300,woodfree_80
132,menu,1,paper,823,chromo_glossy_300,woodfree_80
132,menu,4,colors,1400,print_color_colorful,print_color_colorful
132,menu,13,production_time,1134,industrial,budget
132,menu,13,production_time,754,budget,budget
132,menu,13,production_time,755,standard,budget
132,menu,13,production_time,756,express,budget
132,menu,14,size,981,a5_with_bleed,a5_with_bleed
132,menu,14,size,982,a4_with_bleed,a5_with_bleed
132,menu,30,fix_it,1131,fix_it_no,fix_it_no
132,menu,30,fix_it,1130,fix_it_yes,fix_it_no
132,menu,33,printed_side,1398,printed_side_simplex,printed_side_simplex
132,menu,33,printed_side,1399,printed_side_duplex,printed_side_simplex
133,"Bonus Business card",1,paper,822,chromo_matte_300,chromo_matte_300
133,"Bonus Business card",2,format,834,horizontal,horizontal
133,"Bonus Business card",4,colors,1400,print_color_colorful,print_color_colorful
133,"Bonus Business card",6,lamination,845,lamination_2sides_glossy,lamination_2sides_glossy
133,"Bonus Business card",7,round_corners,805,round_corners_no,round_corners_no
133,"Bonus Business card",13,production_time,754,budget,budget
133,"Bonus Business card",13,production_time,1134,industrial,budget
133,"Bonus Business card",14,size,837,business_card_90x50,business_card_90x50
133,"Bonus Business card",30,fix_it,1131,fix_it_no,fix_it_no
133,"Bonus Business card",33,printed_side,1399,printed_side_duplex,printed_side_duplex
134,"branded candies",4,colors,1400,print_color_colorful,print_color_colorful
134,"branded candies",13,production_time,1134,industrial,industrial
134,"branded candies",14,size,1422,branded_candies_55x77,branded_candies_55x77
134,"branded candies",30,fix_it,1131,fix_it_no,fix_it_no
134,"branded candies",30,fix_it,1130,fix_it_yes,fix_it_no
135,biscuit,4,colors,1400,print_color_colorful,print_color_colorful
135,biscuit,13,production_time,754,budget,budget
135,biscuit,13,production_time,1134,industrial,budget
135,biscuit,14,size,1423,biscuit_100x96,biscuit_100x96
135,biscuit,30,fix_it,1131,fix_it_no,fix_it_no
135,biscuit,30,fix_it,1130,fix_it_yes,fix_it_no
135,biscuit,33,printed_side,1398,printed_side_simplex,printed_side_simplex
136,"pyramids with chocolate",4,colors,1400,print_color_colorful,print_color_colorful
136,"pyramids with chocolate",13,production_time,754,budget,budget
136,"pyramids with chocolate",13,production_time,1134,industrial,budget
136,"pyramids with chocolate",14,size,1424,pyramids_with_chocolate_45x45,pyramids_with_chocolate_45x45
136,"pyramids with chocolate",30,fix_it,1131,fix_it_no,fix_it_no
136,"pyramids with chocolate",30,fix_it,1130,fix_it_yes,fix_it_no
136,"pyramids with chocolate",33,printed_side,1398,printed_side_simplex,printed_side_simplex
137,"candy in metal box",4,colors,1400,print_color_colorful,print_color_colorful
137,"candy in metal box",13,production_time,754,budget,budget
137,"candy in metal box",13,production_time,1134,industrial,budget
137,"candy in metal box",14,size,1448,candy_in_metal_box_60x49,candy_in_metal_box_60x49
137,"candy in metal box",30,fix_it,1131,fix_it_no,fix_it_no
137,"candy in metal box",30,fix_it,1130,fix_it_yes,fix_it_no
137,"candy in metal box",33,printed_side,1398,printed_side_simplex,printed_side_simplex
138,"candy in personalized box",4,colors,1400,print_color_colorful,print_color_colorful
138,"candy in personalized box",13,production_time,754,budget,budget
138,"candy in personalized box",13,production_time,1134,industrial,budget
138,"candy in personalized box",14,size,1426,candy_in_personalized_box_40x40,candy_in_personalized_box_40x40
138,"candy in personalized box",30,fix_it,1131,fix_it_no,fix_it_no
138,"candy in personalized box",30,fix_it,1130,fix_it_yes,fix_it_no
138,"candy in personalized box",33,printed_side,1398,printed_side_simplex,printed_side_simplex
139,"keychain with candies",4,colors,1400,print_color_colorful,print_color_colorful
139,"keychain with candies",13,production_time,754,budget,budget
139,"keychain with candies",13,production_time,1134,industrial,budget
139,"keychain with candies",14,size,1427,keychain_with_candies_58x32,keychain_with_candies_58x32
139,"keychain with candies",30,fix_it,1131,fix_it_no,fix_it_no
139,"keychain with candies",30,fix_it,1130,fix_it_yes,fix_it_no
139,"keychain with candies",33,printed_side,1398,printed_side_simplex,printed_side_simplex
140,"can filled with candy",4,colors,1400,print_color_colorful,print_color_colorful
140,"can filled with candy",13,production_time,754,budget,budget
140,"can filled with candy",13,production_time,1134,industrial,budget
140,"can filled with candy",14,size,1449,can_filled_with_candy_202x42,can_filled_with_candy_202x42
140,"can filled with candy",30,fix_it,1131,fix_it_no,fix_it_no
140,"can filled with candy",30,fix_it,1130,fix_it_yes,fix_it_no
140,"can filled with candy",33,printed_side,1398,printed_side_simplex,printed_side_simplex
141,"can filled with Nuts",4,colors,1400,print_color_colorful,print_color_colorful
141,"can filled with Nuts",13,production_time,754,budget,budget
141,"can filled with Nuts",13,production_time,1134,industrial,budget
141,"can filled with Nuts",14,size,1450,can_filled_with_nuts_202x42,can_filled_with_nuts_202x42
141,"can filled with Nuts",30,fix_it,1131,fix_it_no,fix_it_no
141,"can filled with Nuts",30,fix_it,1130,fix_it_yes,fix_it_no
141,"can filled with Nuts",33,printed_side,1398,printed_side_simplex,printed_side_simplex
